Location: 46.296756,16.297697  Date/Time: 7/6/2021 07:54:45.00
Location: 46.296756,16.297697  Date/Time: 7/6/2021 07:54:45.00
Location: 46.296649,16.297967  Date/Time: 7/6/2021 07:54:46.00
Location: 46.296649,16.297967  Date/Time: 7/6/2021 07:54:46.00
Location: 46.296539,16.298238  Date/Time: 7/6/2021 07:54:47.00
Location: 46.296539,16.298238  Date/Time: 7/6/2021 07:54:47.00
Location: 46.296436,16.298507  Date/Time: 7/6/2021 07:54:48.00
Location: 46.296436,16.298507  Date/Time: 7/6/2021 07:54:48.00
Location: 46.296329,16.298774  Date/Time: 7/6/2021 07:54:49.00
Location: 46.296329,16.298774  Date/Time: 7/6/2021 07:54:49.00
Location: 46.296222,16.299043  Date/Time: 7/6/2021 07:54:50.00
Location: 46.296222,16.299043  Date/Time: 7/6/2021 07:54:50.00
Location: 46.296119,16.299308  Date/Time: 7/6/2021 07:54:51.00
Location: 46.296119,16.299308  Date/Time: 7/6/2021 07:54:51.00
Location: 46.296012,16.299571  Date/Time: 7/6/2021 07:54:52.00
Location: 46.296012,16.299571  Date/Time: 7/6/2021 07:54:52.00
Location: 46.295909,16.299835  Date/Time: 7/6/2021 07:54:53.00
Location: 46.295909,16.299835  Date/Time: 7/6/2021 07:54:53.00
Location: 46.295803,16.300098  Date/Time: 7/6/2021 07:54:54.00
Location: 46.295803,16.300098  Date/Time: 7/6/2021 07:54:54.00
Location: 46.295700,16.300361  Date/Time: 7/6/2021 07:54:55.00
Location: 46.295700,16.300361  Date/Time: 7/6/2021 07:54:55.00
Location: 46.295597,16.300624  Date/Time: 7/6/2021 07:54:56.00
Location: 46.295597,16.300624  Date/Time: 7/6/2021 07:54:56.00
Location: 46.295494,16.300888  Date/Time: 7/6/2021 07:54:57.00
Location: 46.295494,16.300888  Date/Time: 7/6/2021 07:54:57.00
Location: 46.295391,16.301147  Date/Time: 7/6/2021 07:54:58.00
Location: 46.295391,16.301147  Date/Time: 7/6/2021 07:54:58.00
Location: 46.295291,16.301403  Date/Time: 7/6/2021 07:54:59.00
Location: 46.295291,16.301403  Date/Time: 7/6/2021 07:54:59.00
Location: 46.295192,16.301652  Date/Time: 7/6/2021 07:55:00.00
Location: 46.295192,16.301652  Date/Time: 7/6/2021 07:55:00.00
Location: 46.295093,16.301898  Date/Time: 7/6/2021 07:55:01.00
Location: 46.295093,16.301898  Date/Time: 7/6/2021 07:55:01.00
Location: 46.294998,16.302143  Date/Time: 7/6/2021 07:55:02.00
Location: 46.294998,16.302143  Date/Time: 7/6/2021 07:55:02.00
Location: 46.294902,16.302385  Date/Time: 7/6/2021 07:55:03.00
Location: 46.294902,16.302385  Date/Time: 7/6/2021 07:55:03.00
Location: 46.294807,16.302627  Date/Time: 7/6/2021 07:55:04.00
Location: 46.294807,16.302627  Date/Time: 7/6/2021 07:55:04.00
Location: 46.294712,16.302869  Date/Time: 7/6/2021 07:55:05.00
Location: 46.294712,16.302869  Date/Time: 7/6/2021 07:55:05.00
Location: 46.294616,16.303108  Date/Time: 7/6/2021 07:55:06.00
Location: 46.294616,16.303108  Date/Time: 7/6/2021 07:55:06.00
